x2をxとする	x = x2
x2をxに代入する	x = x2
x2をxにする	x = x2
x2をxに設定する	x = x2
x2をxにする	x = x2
x2をxに指定する	x = x2
xはx2である	x = x2
xとx2の値をスワップする	x, x2 = x2, x
xとx2の値を入れ替える	x, x2 = x2, x
xとx2の両方ともnとする	x = x2 = n
xとx2の両方にnを代入する	x = x2 = n
xとx2の両方をnに設定する	x = x2 = n
xとx2をそれぞれnとn2とする	x, x2 = n, n2
それぞれnとn2をxとx2に代入する	x, x2 = n, n2
それぞれnとn2をxとx2とする	x, x2 = n, n2
xとx2をそれぞれnとn2に設定する	x, x2 = n, n2
x,x2,x3をそれぞれn,n2,n3とする	x, x2, x3 = n, n2, n3
x,x2,x3にそれぞれn,n2,n3を代入する	x, x2, x3 = n, n2, n3
x,x2,x3をそれぞれn,n2,n3に設定する	x, x2, x3 = n, n2, n3
xの絶対値	abs(x)
xを論理値に変換する	bool(x)
xをブール値にする	bool(x)
xが真か調べる	bool(x)
xが真かテストする	bool(x)
x,x2の複素数	complex(x, x2)
xとx2の商と余りをペアで使う	divmod(x, x2)
xを浮動小数点数に変換する	float(x)
xを整数に変換する	int(x)
xを印字できる文字列にする	ascii(x)
xの印字可能な文字列	ascii(x)
xの絶対値	abs(x)
xの複素数	complex(x)
xとx2から成る複素数	complex(x, x2)
xを実部、x2を虚部とした複素数	complex(x, x2)
xを実部、x2を虚部とした複素数を求める	complex(x, x2)
商と余りを同時に計算する	divmod(x, x2)
xのハッシュ値	hash(x)
xのx2乗	pow(x, x2)
xのx2乗のx3剰余	pow(x, x2, x3)
xのx2乗のx3剰余を計算する	pow(x, x2, x3)
xのx2乗してx3による余り	pow(x, x2, x3)
xの小数点以下を丸める	round(x)
xをの小数点以下第一位で丸める	round(x, 1)
xをを小数点第一位で丸める	round(x, 1)
xの小数点以下第n位で丸める	round(x, n)
xの十の位で丸める	round(x, -1)
xの百の位で丸める	round(x, -2)
xの千の位で丸める	round(x, -3)
xを千の位で丸める	round(x, -3)
xの千の位で四捨五入する	round(x, -3)
x、x2、x3の最大値	max(x, x2, x3)
xx2、x3の最大値を計算する	max(x, x2, x3)
x、x2、x3の最小値	min(x, x2, x3)
xx2、x3の最小値を求める	min(x, x2, x3)
xx2、x3の最も小さい値	min(x, x2, x3)
xを浮動小数点数型に変換する	float(x)
xを浮動小数点数型にする	float(x)
xを整数型に変換する	int(x)
xを整数に変換する	int(x)
xを文字列型に変換する	str(x)
xを文字列に変換する	str(x)
nかつn2	n and n2
nまたはn2	n or n2
nではない	not n
真	True
偽	False
未定値	None
コレクションを使う	import collections
カウンタを用いる	import collections
空の両端キューを新しく作る	collections.deque()
デックを新しく準備する	collections.deque()
空のキューを新しく用意する	collections.deque()
リストiterableから両端キューを新しく作る	collections.deque(iterable)
イテラブルiterableからスタックを新たに作る	collections.deque(iterable)
デックを新たに列iterableから生成する	collections.deque(iterable)
リストiterableを両端キューに変換する	collections.deque(iterable)
配列iterableを双方向キューに変換する	collections.deque(iterable)
最大長をnにして両端キューを新しく作る	collections.deque(maxlen=n)
両端キューを新たに上限制限された長さをnにして用意する	collections.deque(maxlen=n)
上限をnにして両端キューを新しく用意する	collections.deque(maxlen=n)
最大長nの両端キューを新しく作る	collections.deque(maxlen=n)
上限長nの両端キューを新たに作る	collections.deque(maxlen=n)
最大長nの双方向キューを新たに作る	collections.deque(maxlen=n)
最大長をnにしてリストiterableから両端キューを作る	collections.deque(iterable, maxlen=n)
両端キューを新たに列iterableから最大長をnに制限して作る	collections.deque(iterable, maxlen=n)
上限をnにしてイテラブルiterableからキューを用意する	collections.deque(iterable, maxlen=n)
最大長nの両端キューをリストiterableから作る	collections.deque(iterable, maxlen=n)
最大長nのキューをiterableから作る	collections.deque(iterable, maxlen=n)
タプルiterableから上限長nの両端キューを生成する	collections.deque(iterable, maxlen=n)
リストiterableのテイルフィルタを作る	collections.deque(iterable, maxlen=n)
配列iterableのtailフィルタを用意する	collections.deque(iterable, maxlen=n)
iterableのテイルフィルタを作成する	collections.deque(iterable, maxlen=n)
空の両端キューを新しく作って、Xに代入する	X = collections.deque()
空のキューを新しく用意してXとする	X = collections.deque()
空の両端キューを新しく作って、Xとする	X = collections.deque()
リストiterableから両端キューを新しく作って、Xに代入する	X = collections.deque(iterable)
iterableから新しく両端キューを生成して、Xとする	X = collections.deque(iterable)
両端キューを新しくリストiterableから準備して、Xにする	X = collections.deque(iterable)
最大長をnにして両端キューを新しく作って、Xに代入する	X = collections.deque(maxlen=n)
上限をnに制限して両端キューを新しく生成して、Xにする	X = collections.deque(maxlen=n)
新しく両端キューを上限長をnにして作って、Xにする	X = collections.deque(maxlen=n)
最大長nの両端キューを新しく作る	X = collections.deque(maxlen=n)
新しく最大長nのデックを作る	X = collections.deque(maxlen=n)
上限nの両端キューを新たに作る	X = collections.deque(maxlen=n)
最大長をnにしてリストiterableから両端キューを作って、Xに代入する	X = collections.deque(iterable, maxlen=n)
上限をnに制限してタプルiterableから両端キューを新しく作成してXにする	X = collections.deque(iterable, maxlen=n)
上限をnにして両端キューをタプルiterableから用意してXに代入する	X = collections.deque(iterable, maxlen=n)
最大長nの両端キューをリストiterableから作って、Xに代入する	X = collections.deque(iterable, maxlen=n)
上限長nのデックを列iterableから新しく作ってXにする	X = collections.deque(iterable, maxlen=n)
上限nの両端キューをイテラブルiterableから作成してXに代入する	X = collections.deque(iterable, maxlen=n)
デックdeqの先頭に文字列elementを追加する	deq.appendleft(element)
deqの最初にオブジェクトelementを追加する	deq.appendleft(element)
デックdeqの左にオブジェクトelementを追加する	deq.appendleft(element)
デックdeqに文字列elementをエンキューする	deq.appendleft(element)
deqにオブジェクトelementをデータを入れる	deq.appendleft(element)
deqに文字列elementをエンキューする	deq.appendleft(element)
デックdeqの末尾に文字列elementを追加する	deq.append(element)
デックdeqの末尾に文字列elementをつけ加える	deq.append(element)
デックdeqの右にelementを追加する	deq.append(element)
デックdeqに文字列elementをプッシュする	deq.append(element)
デックdeqに文字列elementを詰む	deq.append(element)
デックdeqの先頭にリストiterableの各要素を追加する	deq.extendleft(iterable)
タプルiterableの各要素をデックdeqの左に付け加える	deq.extendleft(iterable)
デックdeqの先頭にイテラブルiterableの各値を順に追加する	deq.extendleft(iterable)
デックdeqの末尾にリストiterableの各要素を追加する	deq.extend(iterable)
deqの末尾にタプルiterableの要素を順に付け加える	deq.extend(iterable)
deqの末尾に配列iterableの各要素を追加する	deq.extend(iterable)
デックdeqのn番目に文字列elementを挿入する	deq.insert(n, element)
deqのn番目に文字列elementを挿入する	deq.insert(n, element)
デックdeqの先頭から要素を取り除く	deq.popleft()
デックdeqの最初から値を削除する	deq.popleft()
デックdeqをデキューする	deq.popleft()
deqをデキューする	deq.popleft()
デックdeqの末尾から要素を取り除く	deq.pop()
deqの末尾から要素を取り除く	deq.pop()
deqの末尾からデータを削除する	deq.pop()
デックdeqをポップする	deq.pop()
デックdeqからポップする	deq.pop()
デックdeqから最初の文字列elementを取り除く	deq.remove(element)
デックdeqから最初のelementを取り除く	deq.remove(element)
デックdeqから最初の文字列elementを取り出す	deq.remove(element)
デックdeqを空にする	deq.clear()
deqを空にする	deq.clear()
デックdeqをクリアする	deq.clear()
デックdeqの要素を右にローテートする	deq.rotate()
deqの要素を右に一つローテートする	deq.rotate()
一つデックdeqの順序を右に回す	deq.rotate()
デックdeqの要素を右にn個分ローテートする	deq.rotate(n)
deqの値をn個分右にローテーションする	deq.rotate(n)
右にn個分デックdeqの要素を持ち回す	deq.rotate(n)
デックdeqの要素を左にn個分ローテートする	deq.rotate(-n)
左にn個分デックdeqの順序をローテートする	deq.rotate(-n)
n個分deqの順序を左に回す	deq.rotate(-n)
デックdeqの最大長	deq.maxlen
デックdeqの上限	deq.maxlen
デックdeqの大きさ	len(deq)
デックdeqの大きさを求める	len(deq)
デックdeqの大きさを計算する	len(deq)
デックdeqが空か調べる	len(deq) == 0
deqが空かテストする	len(deq) == 0
deqが空かどうか	len(deq) == 0
デックdeqが空でないか調べる	len(deq) != 0
デックdeqは空でないかどうか確認する	len(deq) != 0
デックdeq中に文字列elementが含まれてるか調べる	element in deq
deq中に文字列elementが含まれてるかどうか調べる	element in deq
デックdeqの内に文字列elementはあるか確認する	element in deq
デックdeqの先頭	deq[0]
デックdeqの左の値を求める	deq[0]
デックdeqの末尾	deq[-1]
デックdeqの末尾を使う	deq[-1]
デックdeqのn番目	deq[n]
deqのn番目の要素	deq[n]
デックdeqのn〜n2の部分要素	collections.deque(itertools.islice(deq, n, n2))
デックdeqのn番目からn2番目の部分要素	collections.deque(itertools.islice(deq, n, n2))
deqのn番目からn2番目の要素を見る	collections.deque(itertools.islice(deq, n, n2))
デックdeqのn番目からn2の要素	collections.deque(itertools.islice(deq, n, n2))
デックdeq中の文字列elementのインデックス	deq.index(element)
deq中の文字列elementの位置を使う	deq.index(element)
デックdeq中の文字列elementの数を数える	deq.count(element)
デックdeq中の文字列elementの出現数を数える	deq.count(element)
デックdeq中のelementの数を	deq.count(element)
デックdeqの要素をインプレースに反転する	deq.reverse()
deqの要素を逆順にする	deq.reverse()
デックdeqの要素をインプレースに逆順にする	deq.reverse()
逆順のデックdeqを使う	reversed(deq)
逆順のデックdeqを求める	reversed(deq)
デックdeqをリストに変換する	list(deq)
デックdeqをタプルに変換する	tuple(deq)
デックdeqをタプルにする	tuple(deq)
空のカウンタを新しく作る	collections.Counter()
