x2をxとする	x = x2
x2をxに代入する	x = x2
x2をxに設定する	x = x2
x2をxに変更する	x = x2
x2をxにセットする	x = x2
xはx2である	x = x2
xとx2の値をスワップする	x, x2 = x2, x
xとx2の両方ともnとする	x = x2 = n
xとx2の両方にnを代入する	x = x2 = n
xとx2の両方をnに設定する	x = x2 = n
xとx2の両方をnに変更する	x = x2 = n
xとx2をそれぞれnとn2とする	x, x2 = n, n2
それぞれnとn2をxとx2に代入する	x, x2 = n, n2
xとx2をそれぞれnとn2に設定する	x, x2 = n, n2
xとx2をそれぞれnとn2にする	x, x2 = n, n2
x,x2,x3をそれぞれn,n2,n3とする	x, x2, x3 = n, n2, n3
x,x2,x3にそれぞれn,n2,n3を代入する	x, x2, x3 = n, n2, n3
x,x2,x3をそれぞれn,n2,n3に設定する	x, x2, x3 = n, n2, n3
x,x2,x3をそれぞれn,n2,n3にする	x, x2, x3 = n, n2, n3
xの絶対値	abs(x)
xを論理値に変換する	bool(x)
xをブール値に変換する	bool(x)
xが真か調べる	bool(x)
xが真	bool(x)
xが真か	bool(x)
xが真かどうか調べる	bool(x)
x,x2の複素数	complex(x, x2)
xとx2の商と余りをペアで使う	divmod(x, x2)
xとx2の商と余りをペアで見る	divmod(x, x2)
xを浮動小数点数に変換する	float(x)
xを整数に変換する	int(x)
xを印字できる文字列にする	ascii(x)
xの印字可能な文字列	ascii(x)
xの絶対値	abs(x)
xの絶対値を求める	abs(x)
xの複素数	complex(x)
xとx2から成る複素数	complex(x, x2)
xとx2から成る複素数を計算する	complex(x, x2)
xとx2からなる複素数を計算する	complex(x, x2)
xを実部、x2を虚部とした複素数	complex(x, x2)
xを実部x2を虚部とした複素数を求める	complex(x, x2)
xを実部x2を虚部とした複素数	complex(x, x2)
商と余りを同時に計算する	divmod(x, x2)
xのハッシュ値	hash(x)
xのx2乗	pow(x, x2)
xのx2乗のx3剰余	pow(x, x2, x3)
xのx2乗してx3による余り	pow(x, x2, x3)
xのx2乗してx3による余りを計算する	pow(x, x2, x3)
xの小数点以下を丸める	round(x)
xの小数点以下を四捨五入する	round(x)
xの小数点を丸める	round(x)
xをの小数点以下第一位で丸める	round(x, 1)
xをを小数点以下第一位で丸める	round(x, 1)
xをを小数点第一位で丸める	round(x, 1)
xの小数点以下第n位で丸める	round(x, n)
xの小数点第n位で丸める	round(x, n)
xを小数点以下第n位で四捨五入する	round(x, n)
xの十の位で丸める	round(x, -1)
xの百の位で丸める	round(x, -2)
xの千の位で丸める	round(x, -3)
xを千の位で丸める	round(x, -3)
x、x2、x3の最大値	max(x, x2, x3)
x、x2x3のの中で最大値	max(x, x2, x3)
xx2、x3の最大値	max(x, x2, x3)
x、x2、x3ので最大値	max(x, x2, x3)
xx2、x3のうち最大値	max(x, x2, x3)
x、x2、x3の最小値	min(x, x2, x3)
x、x2x3の最も小さい値	min(x, x2, x3)
x、x2、x3のの中で最小値を求める	min(x, x2, x3)
x、x2x3の最小値	min(x, x2, x3)
xを浮動小数点数型に変換する	float(x)
xを浮動小数点数型にする	float(x)
xを整数型に変換する	int(x)
xを整数型にする	int(x)
xを文字列型に変換する	str(x)
xを文字列に変換する	str(x)
nかつn2	n and n2
nまたはn2	n or n2
nではない	not n
真	True
偽	False
未定値	None
コレクションを使う	import collections
コレクションを使用する	import collections
名前付きタプルを使う	import collections
空の両端キューを新しく作る	collections.deque()
新しく空のスタックを生成する	collections.deque()
dequeを新しく生成する	collections.deque()
新しく両端キューを作る	collections.deque()
空の双方向キューを新しく用意する	collections.deque()
空の両端キューを作る	collections.deque()
リストiterableから両端キューを新しく作る	collections.deque(iterable)
タプルiterableからデックを新しく新規生成する	collections.deque(iterable)
iterableから双方向キューを作る	collections.deque(iterable)
キューを新しくiterableから作る	collections.deque(iterable)
新しくリストiterableからキューを作る	collections.deque(iterable)
イテラブルiterableからデックを新たに作成する	collections.deque(iterable)
リストiterableを両端キューに変換する	collections.deque(iterable)
イテラブルiterableを双方向キューに変換する	collections.deque(iterable)
タプルiterableを両端キューにする	collections.deque(iterable)
リストiterableを両端キューにする	collections.deque(iterable)
列iterableを双方向キューに変換する	collections.deque(iterable)
最大長をnにして両端キューを新しく作る	collections.deque(maxlen=n)
スタックを上限をnにして新しく作る	collections.deque(maxlen=n)
両端キューを新たに最大長をnに制限して生成する	collections.deque(maxlen=n)
上限をnにして両端キューを新しく作る	collections.deque(maxlen=n)
最大長をnにして両端キューを作る	collections.deque(maxlen=n)
最大長をnにして両端キューを新たに用意する	collections.deque(maxlen=n)
最大長nの両端キューを新しく作る	collections.deque(maxlen=n)
上限nのキューを新しく作る	collections.deque(maxlen=n)
最大長nのデックを新たに作成する	collections.deque(maxlen=n)
最大長nのスタックを新しく作る	collections.deque(maxlen=n)
最大長nの両端キューを新たに作る	collections.deque(maxlen=n)
新たに最大長nのデックを作る	collections.deque(maxlen=n)
最大長をnにしてリストiterableから両端キューを作る	collections.deque(iterable, maxlen=n)
双方向キューを列iterableから最大長をnにして作る	collections.deque(iterable, maxlen=n)
上限長をnにして列iterableからキューを新しく用意する	collections.deque(iterable, maxlen=n)
最大長をnにして列iterableから両端キューを作る	collections.deque(iterable, maxlen=n)
双方向キューを新たにリストiterableから最大長をnに制限して作成する	collections.deque(iterable, maxlen=n)
最大長をnに制限してリストiterableから双方向キューを新たに作る	collections.deque(iterable, maxlen=n)
最大長nの両端キューをリストiterableから作る	collections.deque(iterable, maxlen=n)
最大長nのキューをイテラブルiterableから作る	collections.deque(iterable, maxlen=n)
上限nのキューを列iterableから生成する	collections.deque(iterable, maxlen=n)
最大長nのスタックをリストiterableから用意する	collections.deque(iterable, maxlen=n)
最大長nのスタックをタプルiterableから生成する	collections.deque(iterable, maxlen=n)
最大長nのスタックを配列iterableから作る	collections.deque(iterable, maxlen=n)
リストiterableのテイルフィルタを作る	collections.deque(iterable, maxlen=n)
iterableのテイルフィルタを作る	collections.deque(iterable, maxlen=n)
タプルiterableのテイルフィルタを生成する	collections.deque(iterable, maxlen=n)
リストiterableのテイルフィルタを新規生成する	collections.deque(iterable, maxlen=n)
iterableのtailフィルタを新規生成する	collections.deque(iterable, maxlen=n)
リストiterableのtailフィルタを作る	collections.deque(iterable, maxlen=n)
空の両端キューを新しく作って、Xに代入する	X = collections.deque()
空の両端キューを新しく作って、Xとする	X = collections.deque()
両端キューを用意して、Xに代入する	X = collections.deque()
両端キューを新しく作って、Xに代入する	X = collections.deque()
空の双方向キューを新しく作って、Xにする	X = collections.deque()
両端キューを新しく新規生成して、Xに代入する	X = collections.deque()
リストiterableから両端キューを新しく作って、Xに代入する	X = collections.deque(iterable)
リストiterableから両端キューを生成してXに代入する	X = collections.deque(iterable)
リストiterableからキューを新しく生成してXとする	X = collections.deque(iterable)
リストiterableから双方向キューを新しく作ってXに代入する	X = collections.deque(iterable)
キューを新たにiterableから用意して、Xとする	X = collections.deque(iterable)
リストiterableから両端キューを新しく新規生成して、Xとする	X = collections.deque(iterable)
最大長をnにして両端キューを新しく作って、Xに代入する	X = collections.deque(maxlen=n)
上限をnにして両端キューを新規生成して、Xに代入する	X = collections.deque(maxlen=n)
上限をnにして両端キューを新たに生成して、Xに代入する	X = collections.deque(maxlen=n)
両端キューを上限をnにして用意して、Xとする	X = collections.deque(maxlen=n)
上限をnにして双方向キューを生成して、Xに代入する	X = collections.deque(maxlen=n)
最大長をnにして両端キューを新しく準備してXに代入する	X = collections.deque(maxlen=n)
最大長nの両端キューを新しく作る	X = collections.deque(maxlen=n)
上限nの両端キューを新しく用意する	X = collections.deque(maxlen=n)
上限nのスタックを新しく作る	X = collections.deque(maxlen=n)
上限nのキューを新しく作る	X = collections.deque(maxlen=n)
新しく上限nの両端キューを作成する	X = collections.deque(maxlen=n)
最大長nのdequeを新しく作成する	X = collections.deque(maxlen=n)
最大長をnにしてリストiterableから両端キューを作って、Xに代入する	X = collections.deque(iterable, maxlen=n)
最大長をnにしてリストiterableから両端キューを新たに生成して、Xとする	X = collections.deque(iterable, maxlen=n)
両端キューを最大長をnに制限してiterableから用意して、Xに代入する	X = collections.deque(iterable, maxlen=n)
上限をnにしてリストiterableから両端キューを生成して、Xに代入する	X = collections.deque(iterable, maxlen=n)
最大長をnに制限してイテラブルiterableから双方向キューを作ってXとする	X = collections.deque(iterable, maxlen=n)
最大長をnにしてタプルiterableから両端キューを用意して、Xに代入する	X = collections.deque(iterable, maxlen=n)
最大長nの両端キューをリストiterableから作って、Xに代入する	X = collections.deque(iterable, maxlen=n)
最大長nのキューを配列iterableから新しく作成して、Xとする	X = collections.deque(iterable, maxlen=n)
列iterableから最大長nのキューを作って、Xとする	X = collections.deque(iterable, maxlen=n)
最大長nの双方向キューをイテラブルiterableから作成してXに代入する	X = collections.deque(iterable, maxlen=n)
新しく最大長nの両端キューを配列iterableから作成して、Xにする	X = collections.deque(iterable, maxlen=n)
タプルiterableから新しく最大長nのキューを作って、Xにする	X = collections.deque(iterable, maxlen=n)
デックdeqの先頭に文字列elementを追加する	deq.appendleft(element)
deqの最初にelementを付け加える	deq.appendleft(element)
deqの最初に文字列elementを追加する	deq.appendleft(element)
デックdeqの左側に文字列elementを追加する	deq.appendleft(element)
デックdeqの最初に文字列elementを追加する	deq.appendleft(element)
デックdeqに文字列elementをエンキューする	deq.appendleft(element)
文字列elementをデックdeqにエンキューする	deq.appendleft(element)
deqに文字列elementをエンキューする	deq.appendleft(element)
