x2をxとする	x = x2
x2をxに代入する	x = x2
x2をxに設定する	x = x2
xはx2である	x = x2
xとx2の値をスワップする	x, x2 = x2, x
xとx2の両方ともnとする	x = x2 = n
xとx2の両方にnを代入する	x = x2 = n
xとx2の両方をnに設定する	x = x2 = n
xとx2の両方をnにする	x = x2 = n
xとx2をそれぞれnとn2とする	x, x2 = n, n2
それぞれnとn2をxとx2に代入する	x, x2 = n, n2
xとx2をそれぞれnとn2に設定する	x, x2 = n, n2
x,x2,x3をそれぞれn,n2,n3とする	x, x2, x3 = n, n2, n3
x,x2,x3にそれぞれn,n2,n3を代入する	x, x2, x3 = n, n2, n3
x,x2,x3をそれぞれn,n2,n3に設定する	x, x2, x3 = n, n2, n3
x,x2,x3をそれぞれn,n2,n3にする	x, x2, x3 = n, n2, n3
xの絶対値	abs(x)
xを論理値に変換する	bool(x)
xをブール値に変換する	bool(x)
xが真か調べる	bool(x)
xが真かどうか	bool(x)
xが真か確認する	bool(x)
x,x2の複素数	complex(x, x2)
x,x2の複素数を求める	complex(x, x2)
xとx2の商と余りをペアで使う	divmod(x, x2)
xとx2の商と余りをペアで見る	divmod(x, x2)
xを浮動小数点数に変換する	float(x)
xを整数に変換する	int(x)
xを印字できる文字列にする	ascii(x)
xの印字可能な文字列	ascii(x)
xの絶対値	abs(x)
xの複素数	complex(x)
xとx2から成る複素数	complex(x, x2)
xとx2から成る複素数を計算する	complex(x, x2)
xとx2からなる複素数	complex(x, x2)
xを実部、x2を虚部とした複素数	complex(x, x2)
xを実部、x2を虚部とした複素数を計算する	complex(x, x2)
xを実部x2を虚部とした複素数を求める	complex(x, x2)
商と余りを同時に計算する	divmod(x, x2)
xのハッシュ値	hash(x)
xのx2乗	pow(x, x2)
xのx2乗のx3剰余	pow(x, x2, x3)
xのx2乗してx3による余り	pow(x, x2, x3)
xの小数点以下を丸める	round(x)
xの小数点を四捨五入する	round(x)
xをの小数点以下第一位で丸める	round(x, 1)
xをを小数点以下第一位で丸める	round(x, 1)
xの小数点以下第n位で丸める	round(x, n)
xの小数点以下第n位で四捨五入する	round(x, n)
xの十の位で丸める	round(x, -1)
xを十の位で丸める	round(x, -1)
xの百の位で丸める	round(x, -2)
xの千の位で丸める	round(x, -3)
xを千の位で四捨五入する	round(x, -3)
x、x2、x3の最大値	max(x, x2, x3)
x、x2x3のの中で最も大きい値を計算する	max(x, x2, x3)
x、x2x3のうち最大値	max(x, x2, x3)
x、x2、x3の最小値	min(x, x2, x3)
xx2、x3の最も小さい値	min(x, x2, x3)
x、x2、x3のうち最小値	min(x, x2, x3)
x、x2、x3の最も小さい値を算出する	min(x, x2, x3)
xを浮動小数点数型に変換する	float(x)
xを浮動小数点数にする	float(x)
xを整数型に変換する	int(x)
xを文字列型に変換する	str(x)
nかつn2	n and n2
nまたはn2	n or n2
nではない	not n
真	True
偽	False
未定値	None
コレクションを使う	import collections
データ構造を用いる	import collections
データ構造を使用する	import collections
コレクションを用いる	import collections
空の両端キューを新しく作る	collections.deque()
空のキューを新たに新規生成する	collections.deque()
空の双方向キューを新たに作る	collections.deque()
リストiterableから両端キューを新しく作る	collections.deque(iterable)
双方向キューをタプルiterableから作成する	collections.deque(iterable)
新しく両端キューをイテラブルiterableから作る	collections.deque(iterable)
リストiterableから双方向キューを新しく作る	collections.deque(iterable)
リストiterableを両端キューに変換する	collections.deque(iterable)
タプルiterableを双方向キューに変換する	collections.deque(iterable)
配列iterableをキューに変換する	collections.deque(iterable)
最大長をnにして両端キューを新しく作る	collections.deque(maxlen=n)
最大長をnに制限して両端キューを作る	collections.deque(maxlen=n)
両端キューを上限をnにして作る	collections.deque(maxlen=n)
上限をnに制限して新しく双方向キューを作る	collections.deque(maxlen=n)
最大長nの両端キューを新しく作る	collections.deque(maxlen=n)
新しく上限長nの両端キューを作成する	collections.deque(maxlen=n)
最大長nの両端キューを新しく生成する	collections.deque(maxlen=n)
最大長nのデックを新しく作成する	collections.deque(maxlen=n)
最大長をnにしてリストiterableから両端キューを作る	collections.deque(iterable, maxlen=n)
上限長をnにして両端キューをタプルiterableから生成する	collections.deque(iterable, maxlen=n)
両端キューをイテラブルiterableから最大長をnに制限して作成する	collections.deque(iterable, maxlen=n)
最大長をnにしてイテラブルiterableから双方向キューを作る	collections.deque(iterable, maxlen=n)
最大長nの両端キューをリストiterableから作る	collections.deque(iterable, maxlen=n)
最大長nのdequeオブジェクトをリストiterableから作る	collections.deque(iterable, maxlen=n)
最大長nのdequeを列iterableから作る	collections.deque(iterable, maxlen=n)
最大長nのデックをイテラブルiterableから生成する	collections.deque(iterable, maxlen=n)
リストiterableのテイルフィルタを作る	collections.deque(iterable, maxlen=n)
iterableのテイルフィルタを生成する	collections.deque(iterable, maxlen=n)
列iterableのtailフィルタを生成する	collections.deque(iterable, maxlen=n)
リストiterableのtailフィルタを作る	collections.deque(iterable, maxlen=n)
空の両端キューを新しく作って、Xに代入する	X = collections.deque()
空の両端キューを新しく作って、Xとする	X = collections.deque()
新たに空のdequeを作って、Xに代入する	X = collections.deque()
新たに双方向キューを作成して、Xに代入する	X = collections.deque()
リストiterableから両端キューを新しく作って、Xに代入する	X = collections.deque(iterable)
両端キューを列iterableから新たに用意して、Xとする	X = collections.deque(iterable)
両端キューを新たにiterableから準備してXに代入する	X = collections.deque(iterable)
イテラブルiterableからキューを作成してXにする	X = collections.deque(iterable)
最大長をnにして両端キューを新しく作って、Xに代入する	X = collections.deque(maxlen=n)
最大長をnにしてスタックを用意して、Xにする	X = collections.deque(maxlen=n)
最大長をnに制限して両端キューを生成して、Xに代入する	X = collections.deque(maxlen=n)
新しく両端キューを最大長をnに制限して生成して、Xに代入する	X = collections.deque(maxlen=n)
最大長nの両端キューを新しく作る	X = collections.deque(maxlen=n)
最大長nの両端キューを新たに作る	X = collections.deque(maxlen=n)
最大長nのdequeを新しく用意する	X = collections.deque(maxlen=n)
最大長をnにしてリストiterableから両端キューを作って、Xに代入する	X = collections.deque(iterable, maxlen=n)
上限をnにしてiterableから両端キューを作って、Xとする	X = collections.deque(iterable, maxlen=n)
最大長をnにしてリストiterableから両端キューを作って、Xとする	X = collections.deque(iterable, maxlen=n)
最大長をnにしてリストiterableから両端キューを新しく作って、Xに代入する	X = collections.deque(iterable, maxlen=n)
最大長nの両端キューをリストiterableから作って、Xに代入する	X = collections.deque(iterable, maxlen=n)
最大長nの両端キューをリストiterableから新規生成して、Xとする	X = collections.deque(iterable, maxlen=n)
最大長nの両端キューをリストiterableから作ってXとする	X = collections.deque(iterable, maxlen=n)
上限nの両端キューをイテラブルiterableから作って、Xに代入する	X = collections.deque(iterable, maxlen=n)
デックdeqの先頭に文字列elementを追加する	deq.appendleft(element)
デックdeqの最初にオブジェクトelementを追加する	deq.appendleft(element)
deqの左側にelementを付け加える	deq.appendleft(element)
オブジェクトelementをデックdeqの左に付け加える	deq.appendleft(element)
デックdeqに文字列elementをエンキューする	deq.appendleft(element)
deqに文字列elementをenqueueする	deq.appendleft(element)
デックdeqにオブジェクトelementをエンキューする	deq.appendleft(element)
elementをdeqにエンキューする	deq.appendleft(element)
デックdeqの末尾に文字列elementを追加する	deq.append(element)
deqの末尾に文字列elementをつけ加える	deq.append(element)
文字列elementをデックdeqの右側に追加する	deq.append(element)
deqの右に文字列elementを付け加える	deq.append(element)
デックdeqに文字列elementをプッシュする	deq.append(element)
デックdeqにelementをプッシュする	deq.append(element)
デックdeqに文字列elementを詰む	deq.append(element)
デックdeqの先頭にリストiterableの各要素を追加する	deq.extendleft(iterable)
イテラブルiterableの要素をdeqの最初に追加する	deq.extendleft(iterable)
デックdeqの先頭に列iterableの値を順に追加する	deq.extendleft(iterable)
デックdeqの先頭に配列iterableの要素を順に付け加える	deq.extendleft(iterable)
デックdeqの末尾にリストiterableの各要素を追加する	deq.extend(iterable)
デックdeqの右側にタプルiterableの要素を順につけ加える	deq.extend(iterable)
deqの最後にリストiterableの要素を順に追加する	deq.extend(iterable)
デックdeqの末尾にiterableの要素を付け加える	deq.extend(iterable)
デックdeqのn番目に文字列elementを挿入する	deq.insert(n, element)
文字列elementをデックdeqのn番目に挿入する	deq.insert(n, element)
deqのn番目にelementを追加する	deq.insert(n, element)
deqのn番目にオブジェクトelementを追加する	deq.insert(n, element)
デックdeqの先頭から要素を取り除く	deq.popleft()
デックdeqの先頭からデータを取り除く	deq.popleft()
deqの左側から要素を取り除く	deq.popleft()
deqの先頭から要素を取り出す	deq.popleft()
デックdeqをデキューする	deq.popleft()
デックdeqをdequeue	deq.popleft()
デックdeqの末尾から要素を取り除く	deq.pop()
要素をdeqの末尾から取り除く	deq.pop()
要素をdeqの末尾から取り出す	deq.pop()
要素をデックdeqの右から取り除く	deq.pop()
デックdeqをポップする	deq.pop()
デックdeqからポップする	deq.pop()
デックdeqから最初の文字列elementを取り除く	deq.remove(element)
deqから最初の文字列elementを取り除く	deq.remove(element)
deqから最初のelementを削除する	deq.remove(element)
最初のオブジェクトelementをデックdeqから取り除く	deq.remove(element)
デックdeqを空にする	deq.clear()
deqを空にする	deq.clear()
deqをクリアする	deq.clear()
デックdeqの要素を右にローテートする	deq.rotate()
デックdeqの要素をローテートする	deq.rotate()
デックdeqの要素を右に持ち回す	deq.rotate()
デックdeqの順序を右にローテートする	deq.rotate()
デックdeqの要素を右にn個分ローテートする	deq.rotate(n)
右にデックdeqの順序をn個分ローテーションする	deq.rotate(n)
